asset_id,report_date,asset_type,currency,Term Months,interest_rate,amount
48651,2024-Q1,cash,uzs,28,5.17,0.200391
48652,2024-Q1,interbank,usd,86,1.85,0.274212
48653,2024-Q1,cash,eur,92,19.64,0.179254
48654,2024-Q1,cash,eur,19,0.28,0.226174
48655,2024-Q1,interbank,eur,7,14.6,0.147478
48656,2024-Q1,interbank,uzs,102,7.41,0.261379
48657,2024-Q1,cash,uzs,61,10.16,0.188855
48658,2024-Q1,cash,eur,55,1.62,0.224261
48659,2024-Q1,security,eur,51,3.97,0.246644
48660,2024-Q1,interbank,usd,71,12.03,0.202411
48661,2024-Q1,security,uzs,81,9.2,0.252519
48662,2024-Q1,interbank,usd,10,10.81,0.176334
48663,2024-Q1,cash,usd,32,0.13,0.21963
48664,2024-Q1,cash,eur,115,22.27,0.146929
48665,2024-Q1,loan,uzs,21,12.48,0.22908
48666,2024-Q1,cash,eur,109,10.44,0.211651
48667,2024-Q1,loan,eur,49,20.83,0.200628
48668,2024-Q1,loan,uzs,23,1.5,0.296421
48669,2024-Q1,cash,uzs,72,10.72,0.197424
48670,2024-Q1,interbank,usd,80,13.83,0.205896
48671,2024-Q1,cash,uzs,42,6.66,0.197172
48672,2024-Q1,loan,uzs,96,6.23,0.303276
48673,2024-Q1,interbank,eur,8,3.88,0.228214
48674,2024-Q1,loan,uzs,15,16.94,0.201408
48675,2024-Q1,interbank,eur,75,16.04,0.178894
48676,2024-Q1,security,usd,70,9.82,0.218353
48677,2024-Q1,loan,uzs,84,2.4,0.302297
48678,2024-Q1,security,eur,103,4.45,0.281801
48679,2024-Q1,loan,eur,112,9.68,0.293301
48680,2024-Q1,cash,usd,61,5.96,0.217291
48681,2024-Q1,security,eur,61,17.68,0.1931
48682,2024-Q1,cash,uzs,111,1.9,0.258056
48683,2024-Q1,loan,usd,116,9.38,0.266445
48684,2024-Q1,interbank,eur,6,21.3,0.125814
48685,2024-Q1,interbank,usd,61,8.11,0.217895
48686,2024-Q1,loan,uzs,111,18.27,0.226846
48687,2024-Q1,cash,usd,7,7.21,0.174968
48688,2024-Q1,loan,uzs,118,15.5,0.246932
48689,2024-Q1,cash,usd,90,13.39,0.18875
48690,2024-Q1,security,usd,19,12.53,0.225043
48691,2024-Q1,interbank,uzs,77,3.54,0.245164
48692,2024-Q1,interbank,uzs,52,1.23,0.252263
48693,2024-Q1,cash,usd,41,3.2,0.233773
48694,2024-Q1,interbank,eur,75,18.11,0.173878
48695,2024-Q1,cash,eur,89,23.95,0.130447
48696,2024-Q1,loan,uzs,108,6.23,0.320034
48697,2024-Q1,cash,uzs,51,6.35,0.219918
48698,2024-Q1,interbank,uzs,20,9.22,0.198084
48699,2024-Q1,interbank,eur,104,8.65,0.218233
48700,2024-Q1,loan,uzs,41,15.31,0.215243
48701,2024-Q1,loan,usd,92,10.74,0.272092
48702,2024-Q1,interbank,eur,96,15.0,0.216672
48703,2024-Q1,cash,usd,8,2.34,0.225177
48704,2024-Q1,cash,uzs,50,17.8,0.128541
48705,2024-Q1,cash,usd,11,18.5,0.140906
48706,2024-Q1,security,eur,73,22.8,0.163229
48707,2024-Q1,loan,usd,96,15.71,0.253808
48708,2024-Q1,cash,uzs,68,13.82,0.179005
48709,2024-Q1,interbank,eur,39,13.95,0.193363
48710,2024-Q1,cash,uzs,117,2.2,0.269239
48711,2024-Q1,loan,eur,11,7.91,0.251422
48712,2024-Q1,loan,eur,17,21.37,0.188872
48713,2024-Q1,cash,uzs,44,21.22,0.109466
48714,2024-Q1,loan,usd,114,22.91,0.219113
48715,2024-Q1,cash,usd,108,16.11,0.195553
48716,2024-Q1,security,uzs,68,5.36,0.276366
48717,2024-Q1,loan,eur,115,19.94,0.232786
48718,2024-Q1,cash,uzs,109,13.89,0.178768
48719,2024-Q1,interbank,eur,71,2.31,0.262844
48720,2024-Q1,interbank,usd,15,1.41,0.255977
48721,2024-Q1,loan,usd,108,14.96,0.246822
48722,2024-Q1,loan,eur,77,15.81,0.236254
48723,2024-Q1,cash,usd,17,7.41,0.186055
48724,2024-Q1,security,uzs,101,22.47,0.164623
48725,2024-Q1,security,usd,48,4.24,0.267829
48726,2024-Q1,loan,usd,95,3.71,0.317865
48727,2024-Q1,cash,uzs,32,8.87,0.18202
48728,2024-Q1,loan,usd,2,11.96,0.230281
48729,2024-Q1,interbank,eur,55,11.18,0.200282
48730,2024-Q1,cash,usd,55,16.6,0.164467
48731,2024-Q1,interbank,eur,104,4.77,0.264044
48732,2024-Q1,cash,usd,14,12.46,0.158235
48733,2024-Q1,interbank,usd,110,12.06,0.242874
48734,2024-Q1,cash,usd,19,21.72,0.087288
48735,2024-Q1,security,uzs,113,19.32,0.202141
48736,2024-Q1,security,usd,85,21.11,0.19249
48737,2024-Q1,cash,eur,44,21.01,0.12849
48738,2024-Q1,cash,usd,115,2.41,0.247119
48739,2024-Q1,security,usd,44,12.11,0.217887
48740,2024-Q1,loan,eur,77,20.9,0.210886
48741,2024-Q1,cash,usd,2,19.8,0.115885
48742,2024-Q1,loan,uzs,13,21.97,0.180431
48743,2024-Q1,loan,usd,43,1.02,0.317752
48744,2024-Q1,loan,eur,30,10.08,0.242793
48745,2024-Q1,interbank,uzs,28,2.78,0.248097
48746,2024-Q1,interbank,eur,46,2.94,0.244462
48747,2024-Q1,loan,eur,74,13.41,0.246764
48748,2024-Q1,security,uzs,16,23.66,0.152759
48749,2024-Q1,interbank,uzs,91,18.15,0.203501
48750,2024-Q1,security,usd,102,12.9,0.224786
48751,2024-Q1,loan,eur,101,20.07,0.223232
48752,2024-Q1,security,usd,24,15.15,0.193361
48753,2024-Q1,cash,uzs,106,2.05,0.268344
48754,2024-Q1,loan,uzs,16,15.04,0.199263
48755,2024-Q1,security,eur,13,1.86,0.28034
48756,2024-Q1,loan,eur,88,8.95,0.269412
48757,2024-Q1,cash,eur,92,8.82,0.210043
48758,2024-Q1,loan,eur,16,23.67,0.167764
48759,2024-Q1,security,eur,50,3.06,0.275658
48760,2024-Q1,loan,uzs,50,20.34,0.209234
48761,2024-Q1,interbank,usd,87,7.29,0.233832
48762,2024-Q1,security,uzs,62,11.53,0.217694
48763,2024-Q1,loan,eur,73,21.29,0.187011
48764,2024-Q1,interbank,usd,10,10.09,0.186063
48765,2024-Q1,interbank,usd,118,16.24,0.223441
48766,2024-Q1,loan,eur,67,21.21,0.194013
48767,2024-Q1,interbank,usd,81,4.77,0.246479
48768,2024-Q1,interbank,eur,58,7.93,0.212031
48769,2024-Q1,loan,uzs,30,14.58,0.215716
48770,2024-Q1,security,usd,81,8.95,0.24335
48771,2024-Q1,loan,uzs,35,10.61,0.23367
48772,2024-Q1,loan,uzs,27,17.15,0.205519
48773,2024-Q1,loan,usd,67,20.83,0.196156
48774,2024-Q1,cash,usd,43,9.05,0.175835
48775,2024-Q1,loan,usd,108,6.39,0.308969
48776,2024-Q1,loan,eur,80,17.57,0.242804
48777,2024-Q1,loan,uzs,45,14.33,0.234419
48778,2024-Q1,security,uzs,5,17.83,0.189704
48779,2024-Q1,interbank,usd,41,22.56,0.136375
48780,2024-Q1,security,eur,14,5.51,0.240119
48781,2024-Q1,cash,uzs,27,18.2,0.137954
48782,2024-Q1,cash,uzs,35,6.52,0.208988
48783,2024-Q1,cash,uzs,79,5.9,0.240913
48784,2024-Q1,cash,usd,13,17.28,0.150954
48785,2024-Q1,security,usd,20,6.88,0.245724
48786,2024-Q1,loan,eur,5,0.31,0.325429
48787,2024-Q1,security,eur,111,10.13,0.266332
48788,2024-Q1,loan,eur,119,8.68,0.294728
48789,2024-Q1,security,uzs,36,0.58,0.263894
48790,2024-Q1,security,uzs,55,8.39,0.243402
48791,2024-Q1,cash,usd,37,8.67,0.190961
48792,2024-Q1,security,eur,65,12.76,0.239846
48793,2024-Q1,loan,uzs,67,11.81,0.25039
48794,2024-Q1,loan,uzs,31,3.94,0.273125
48795,2024-Q1,interbank,uzs,78,16.73,0.186831
48796,2024-Q1,interbank,eur,1,21.92,0.12646
48797,2024-Q1,security,usd,78,19.07,0.205177
48798,2024-Q1,cash,usd,91,3.81,0.25699
48799,2024-Q1,cash,uzs,7,13.26,0.139254
48800,2024-Q1,loan,eur,87,4.53,0.31743
48801,2024-Q1,cash,eur,89,9.57,0.200334
48802,2024-Q1,cash,uzs,117,21.05,0.174116
48803,2024-Q1,interbank,eur,97,2.81,0.276459
48804,2024-Q1,loan,eur,3,22.58,0.162493
48805,2024-Q1,loan,uzs,10,8.09,0.244325
48806,2024-Q1,cash,uzs,17,14.86,0.138124
48807,2024-Q1,cash,uzs,70,11.85,0.1654
48808,2024-Q1,cash,usd,86,13.28,0.182264
48809,2024-Q1,interbank,usd,79,15.05,0.199384
48810,2024-Q1,interbank,eur,40,2.13,0.241138
48811,2024-Q1,cash,uzs,25,4.81,0.195607
48812,2024-Q1,cash,usd,8,18.08,0.115902
48813,2024-Q1,security,usd,45,18.0,0.168863
48814,2024-Q1,interbank,eur,37,13.33,0.182772
48815,2024-Q1,security,eur,37,22.7,0.17497
48816,2024-Q1,cash,eur,11,1.05,0.224622
48817,2024-Q1,loan,eur,35,21.66,0.195393
48818,2024-Q1,interbank,usd,101,10.4,0.237661
48819,2024-Q1,loan,usd,29,21.9,0.192446
48820,2024-Q1,loan,eur,106,11.19,0.284132
48821,2024-Q1,security,usd,11,18.48,0.161715
48822,2024-Q1,security,usd,77,23.62,0.188268
48823,2024-Q1,interbank,usd,13,20.98,0.114175
48824,2024-Q1,security,eur,47,2.14,0.260957
48825,2024-Q1,security,usd,115,18.84,0.22135
48826,2024-Q1,cash,eur,93,11.12,0.198939
48827,2024-Q1,interbank,uzs,62,6.94,0.228394
48828,2024-Q1,security,usd,76,17.09,0.197045
48829,2024-Q1,loan,eur,80,10.41,0.275905
48830,2024-Q1,interbank,uzs,96,14.11,0.2266
48831,2024-Q1,loan,usd,72,18.78,0.207555
48832,2024-Q1,security,uzs,62,19.74,0.175201
48833,2024-Q1,cash,uzs,10,11.21,0.199618
48834,2024-Q1,loan,uzs,116,10.57,0.291007
48835,2024-Q1,interbank,uzs,68,9.91,0.212976
48836,2024-Q1,loan,uzs,35,16.24,0.22616
48837,2024-Q1,interbank,uzs,17,22.74,0.144301
48838,2024-Q1,loan,eur,73,6.43,0.293158
48839,2024-Q1,loan,usd,94,6.86,0.300856
48840,2024-Q1,security,eur,97,15.55,0.221085
48841,2024-Q1,security,uzs,107,10.75,0.264877
48842,2024-Q1,security,uzs,108,1.13,0.31823
48843,2024-Q1,loan,eur,75,1.74,0.307585
48844,2024-Q1,security,eur,114,14.51,0.228672
48845,2024-Q1,cash,usd,9,9.07,0.174463
48846,2024-Q1,cash,uzs,48,14.98,0.155744
48847,2024-Q1,interbank,eur,59,18.07,0.176582
48848,2024-Q1,loan,usd,84,8.2,0.25515
48849,2024-Q1,loan,eur,36,13.96,0.2312
48850,2024-Q1,security,usd,35,10.14,0.231585
48851,2024-Q1,cash,eur,109,22.15,0.13543
48852,2024-Q1,loan,eur,78,23.16,0.214589
48853,2024-Q1,loan,usd,77,16.22,0.229967
48854,2024-Q1,interbank,uzs,23,9.16,0.202763
48855,2024-Q1,loan,uzs,61,22.78,0.22212
48856,2024-Q1,security,usd,51,8.05,0.248927
48857,2024-Q1,loan,eur,75,12.71,0.241966
48858,2024-Q1,cash,uzs,111,22.57,0.160815
48859,2024-Q1,interbank,usd,34,14.6,0.202176
48860,2024-Q1,interbank,usd,98,9.62,0.247421
48861,2024-Q1,loan,eur,77,0.77,0.328214
48862,2024-Q1,security,usd,60,18.97,0.190894
48863,2024-Q1,cash,eur,115,2.08,0.268477
48864,2024-Q1,cash,uzs,18,2.16,0.231279
48865,2024-Q1,security,eur,82,5.46,0.270815
48866,2024-Q1,interbank,usd,48,15.13,0.19352
48867,2024-Q1,cash,uzs,82,21.44,0.161399
48868,2024-Q1,security,usd,17,0.2,0.262014
48869,2024-Q1,interbank,uzs,89,16.27,0.198651
48870,2024-Q1,security,eur,9,12.52,0.209973
48871,2024-Q1,interbank,uzs,42,14.91,0.191517
48872,2024-Q1,interbank,usd,109,16.56,0.214148
48873,2024-Q1,loan,uzs,76,15.82,0.238445
48874,2024-Q1,security,usd,59,19.93,0.19011
48875,2024-Q1,interbank,eur,40,2.62,0.244617
48876,2024-Q1,interbank,eur,11,5.36,0.215904
48877,2024-Q1,security,eur,14,20.27,0.165426
48878,2024-Q1,security,eur,87,1.71,0.29075
48879,2024-Q1,loan,uzs,33,23.53,0.185128
48880,2024-Q1,loan,usd,9,10.91,0.217514
48881,2024-Q1,cash,eur,53,8.48,0.188239
48882,2024-Q1,interbank,usd,48,10.65,0.207077
48883,2024-Q1,cash,uzs,115,6.85,0.25733
48884,2024-Q1,security,eur,28,19.82,0.141152
48885,2024-Q1,loan,eur,33,14.79,0.216565
48886,2024-Q1,cash,usd,20,6.91,0.173829
48887,2024-Q1,interbank,uzs,23,18.72,0.172377
48888,2024-Q1,cash,eur,65,17.01,0.153496
48889,2024-Q1,loan,uzs,27,14.09,0.211065
48890,2024-Q1,security,eur,87,10.64,0.256225
48891,2024-Q1,security,usd,99,20.34,0.21111
48892,2024-Q1,loan,uzs,59,4.98,0.283289
48893,2024-Q1,cash,uzs,29,21.75,0.129242
48894,2024-Q1,security,uzs,99,14.32,0.244925
48895,2024-Q1,cash,usd,116,22.68,0.163419
48896,2024-Q1,loan,usd,111,22.45,0.201662
48897,2024-Q1,loan,eur,111,2.01,0.319803
48898,2024-Q1,cash,eur,97,8.03,0.218988
48899,2024-Q1,loan,usd,89,15.73,0.233624
48900,2024-Q1,cash,usd,115,3.09,0.257281
48901,2024-Q1,cash,usd,41,13.13,0.152591
48902,2024-Q1,loan,uzs,112,8.19,0.30383
48903,2024-Q1,interbank,usd,3,23.99,0.130002
48904,2024-Q1,interbank,usd,100,4.81,0.243012
48905,2024-Q1,security,eur,41,2.66,0.30124
48906,2024-Q1,security,usd,36,10.93,0.227441
48907,2024-Q1,interbank,uzs,82,5.85,0.256226
48908,2024-Q1,cash,usd,21,19.41,0.139346
48909,2024-Q1,cash,eur,120,0.42,0.274699
48910,2024-Q1,cash,uzs,88,15.65,0.17026
48911,2024-Q1,security,usd,3,9.78,0.210734
48912,2024-Q1,interbank,eur,102,22.36,0.180265
48913,2024-Q1,loan,uzs,13,21.93,0.179181
48914,2024-Q1,loan,usd,99,19.22,0.20828
48915,2024-Q1,loan,usd,98,10.31,0.286848
48916,2024-Q1,loan,uzs,78,10.23,0.25662
48917,2024-Q1,interbank,usd,73,0.51,0.266189
48918,2024-Q1,interbank,usd,100,22.26,0.17208
48919,2024-Q1,security,uzs,103,23.45,0.208697
48920,2024-Q1,interbank,uzs,85,5.06,0.283677
48921,2024-Q1,interbank,uzs,21,11.35,0.183571
48922,2024-Q1,cash,usd,80,13.88,0.190385
48923,2024-Q1,security,uzs,25,12.96,0.214599
48924,2024-Q1,security,uzs,6,11.51,0.194069
48925,2024-Q1,interbank,usd,19,14.55,0.186189
48926,2024-Q1,loan,uzs,56,18.95,0.193034
48927,2024-Q1,security,eur,116,9.94,0.288004
48928,2024-Q1,interbank,eur,5,1.79,0.21786
48929,2024-Q1,cash,eur,9,6.62,0.186905
48930,2024-Q1,interbank,uzs,12,2.87,0.243287
48931,2024-Q1,cash,uzs,23,14.5,0.16563
48932,2024-Q1,interbank,eur,65,12.22,0.203273
48933,2024-Q1,interbank,eur,99,3.6,0.276715
48934,2024-Q1,interbank,uzs,6,8.16,0.203838
48935,2024-Q1,interbank,uzs,97,21.91,0.187563
48936,2024-Q1,interbank,eur,110,20.92,0.177237
48937,2024-Q1,loan,usd,10,14.08,0.217598
48938,2024-Q1,loan,uzs,55,0.41,0.31594
48939,2024-Q1,cash,usd,98,18.93,0.155285
48940,2024-Q1,security,usd,84,1.24,0.302859
48941,2024-Q1,cash,uzs,23,21.97,0.111035
48942,2024-Q1,cash,eur,18,13.98,0.138365
48943,2024-Q1,loan,uzs,54,6.11,0.275991
48944,2024-Q1,interbank,uzs,102,2.29,0.278497
48945,2024-Q1,cash,usd,114,17.69,0.174594
48946,2024-Q1,interbank,uzs,58,3.19,0.23839
48947,2024-Q1,interbank,eur,64,11.18,0.225251
48948,2024-Q1,security,usd,68,0.52,0.278283
48949,2024-Q1,interbank,eur,59,21.92,0.147765
48950,2024-Q1,security,usd,78,18.54,0.186869
48951,2024-Q1,interbank,usd,33,3.79,0.220466
48952,2024-Q1,cash,uzs,65,15.33,0.17151
48953,2024-Q1,loan,usd,74,11.46,0.259777
48954,2024-Q1,cash,uzs,68,2.08,0.219504
48955,2024-Q1,cash,usd,117,11.18,0.197592
48956,2024-Q1,loan,eur,90,8.9,0.286036
48957,2024-Q1,loan,uzs,89,5.54,0.293684
48958,2024-Q1,loan,eur,97,22.47,0.224943
48959,2024-Q1,cash,uzs,64,5.45,0.223824
48960,2024-Q1,loan,uzs,37,15.97,0.206979
48961,2024-Q1,loan,usd,65,23.36,0.207307
48962,2024-Q1,loan,eur,111,0.49,0.333214
48963,2024-Q1,interbank,uzs,106,3.35,0.289228
48964,2024-Q1,cash,uzs,43,16.85,0.145924
48965,2024-Q1,loan,uzs,58,13.18,0.239269
48966,2024-Q1,interbank,uzs,33,19.55,0.159984
48967,2024-Q1,cash,usd,2,11.49,0.176718
48968,2024-Q1,security,eur,38,21.98,0.16133
48969,2024-Q1,loan,usd,13,5.09,0.275712
48970,2024-Q1,security,usd,44,11.68,0.222069
48971,2024-Q1,interbank,eur,7,20.62,0.133227
48972,2024-Q1,cash,usd,39,3.26,0.219599
48973,2024-Q1,loan,eur,86,13.88,0.246012
48974,2024-Q1,cash,uzs,102,9.78,0.206815
48975,2024-Q1,security,uzs,107,14.14,0.265255
48976,2024-Q1,cash,eur,68,3.66,0.228389
48977,2024-Q1,interbank,eur,66,13.89,0.194116
48978,2024-Q1,loan,uzs,117,14.06,0.285365
48979,2024-Q1,interbank,usd,67,14.09,0.200731
48980,2024-Q1,interbank,eur,11,4.28,0.225908
48981,2024-Q1,cash,uzs,113,9.36,0.228308
48982,2024-Q1,security,uzs,74,10.9,0.241208
48983,2024-Q1,loan,uzs,80,15.77,0.237589
48984,2024-Q1,security,uzs,12,22.78,0.159879
48985,2024-Q1,cash,usd,57,1.97,0.2129
48986,2024-Q1,loan,usd,56,22.76,0.187085
48987,2024-Q1,security,uzs,98,20.61,0.195766
48988,2024-Q1,security,usd,46,9.33,0.237271
48989,2024-Q1,cash,eur,42,13.43,0.176813
48990,2024-Q1,cash,usd,82,6.32,0.228927
48991,2024-Q1,cash,uzs,2,11.9,0.155259
48992,2024-Q1,interbank,usd,90,19.59,0.176695
48993,2024-Q1,loan,uzs,1,0.18,0.28589
48994,2024-Q1,loan,usd,29,21.4,0.157095
48995,2024-Q1,cash,uzs,60,12.75,0.17982
48996,2024-Q1,cash,usd,24,14.73,0.142852
48997,2024-Q1,interbank,uzs,5,11.43,0.181336
48998,2024-Q1,interbank,uzs,51,5.85,0.244543
48999,2024-Q1,security,usd,85,9.07,0.256933
49000,2024-Q1,security,eur,30,12.06,0.208551
49001,2024-Q1,cash,eur,33,10.25,0.179039
49002,2024-Q1,security,usd,82,14.03,0.231577
49003,2024-Q1,loan,eur,114,0.76,0.325153
49004,2024-Q1,cash,usd,63,17.12,0.147548
49005,2024-Q1,security,eur,68,13.14,0.241446
49006,2024-Q1,security,uzs,100,21.9,0.193343
49007,2024-Q1,security,usd,8,11.86,0.208676
49008,2024-Q1,security,usd,118,0.88,0.321986
49009,2024-Q1,interbank,uzs,58,19.49,0.165198
49010,2024-Q1,cash,usd,46,22.6,0.125322
49011,2024-Q1,cash,usd,75,14.73,0.170591
49012,2024-Q1,cash,eur,110,9.18,0.225177
49013,2024-Q1,security,usd,113,13.17,0.229359
49014,2024-Q1,cash,usd,94,20.84,0.148287
49015,2024-Q1,interbank,eur,59,2.02,0.246812
49016,2024-Q1,interbank,uzs,18,1.34,0.256365
49017,2024-Q1,loan,usd,23,20.01,0.162635
49018,2024-Q1,cash,eur,101,4.03,0.232438
49019,2024-Q1,cash,uzs,16,16.9,0.131701
49020,2024-Q1,interbank,eur,58,21.94,0.171363
49021,2024-Q1,security,uzs,49,5.78,0.261613
49022,2024-Q1,cash,eur,86,22.47,0.131994
49023,2024-Q1,cash,usd,42,19.43,0.146148
49024,2024-Q1,security,eur,85,16.43,0.200318
49025,2024-Q1,interbank,usd,61,12.8,0.198776
49026,2024-Q1,loan,eur,107,5.35,0.30639
49027,2024-Q1,cash,usd,23,13.98,0.161181
49028,2024-Q1,cash,usd,92,1.1,0.242225
49029,2024-Q1,security,eur,87,9.86,0.240674
49030,2024-Q1,interbank,uzs,99,15.41,0.223009
49031,2024-Q1,cash,usd,59,21.32,0.142044
49032,2024-Q1,cash,uzs,39,4.68,0.19842
49033,2024-Q1,loan,eur,63,1.0,0.31157
49034,2024-Q1,interbank,usd,117,0.09,0.281969
49035,2024-Q1,security,eur,24,19.57,0.20059
49036,2024-Q1,security,uzs,80,8.68,0.266742
49037,2024-Q1,interbank,eur,27,2.79,0.250998
49038,2024-Q1,security,usd,93,19.3,0.193611
49039,2024-Q1,loan,eur,51,2.39,0.295098
49040,2024-Q1,interbank,eur,104,13.38,0.226205
49041,2024-Q1,cash,usd,20,15.53,0.14109
49042,2024-Q1,interbank,uzs,15,21.64,0.12885
49043,2024-Q1,interbank,uzs,115,10.4,0.225083
49044,2024-Q1,loan,usd,41,16.3,0.21345
49045,2024-Q1,loan,uzs,11,0.35,0.292574
49046,2024-Q1,interbank,eur,101,12.48,0.214847
49047,2024-Q1,cash,eur,50,10.65,0.195513
49048,2024-Q1,security,usd,111,7.13,0.289499
49049,2024-Q1,loan,uzs,53,22.07,0.195309
49050,2024-Q1,cash,usd,91,15.82,0.174719
49051,2024-Q1,security,eur,70,13.57,0.240182
49052,2024-Q1,cash,eur,58,3.15,0.233513
49053,2024-Q1,cash,eur,59,16.34,0.153861
49054,2024-Q1,interbank,usd,31,10.98,0.188305
49055,2024-Q1,loan,usd,89,16.81,0.2549
49056,2024-Q1,security,eur,64,17.67,0.213329
49057,2024-Q1,loan,uzs,1,19.76,0.190587
49058,2024-Q1,cash,eur,48,10.69,0.187258
49059,2024-Q1,cash,usd,49,21.04,0.12747
49060,2024-Q1,cash,uzs,107,8.77,0.212369
49061,2024-Q1,security,usd,52,15.92,0.206971
49062,2024-Q1,loan,eur,69,8.6,0.257039
49063,2024-Q1,cash,uzs,10,21.42,0.131994
49064,2024-Q1,cash,uzs,48,10.18,0.202887
49065,2024-Q1,cash,usd,35,5.04,0.22554
49066,2024-Q1,loan,eur,60,23.61,0.179136
49067,2024-Q1,loan,eur,108,7.22,0.305408
49068,2024-Q1,loan,usd,113,21.81,0.237803
49069,2024-Q1,loan,uzs,35,20.14,0.186019
49070,2024-Q1,cash,usd,74,12.9,0.18078
49071,2024-Q1,loan,uzs,115,6.83,0.301956
49072,2024-Q1,loan,uzs,28,1.67,0.310279
49073,2024-Q1,loan,uzs,53,6.08,0.253624
49074,2024-Q1,loan,eur,61,21.29,0.215316
49075,2024-Q1,loan,uzs,1,6.8,0.268387
49076,2024-Q1,loan,eur,56,5.6,0.297432
49077,2024-Q1,loan,uzs,15,1.37,0.277995
49078,2024-Q1,interbank,usd,38,12.42,0.18537
49079,2024-Q1,cash,eur,14,13.08,0.142147
49080,2024-Q1,interbank,usd,89,16.51,0.203167
49081,2024-Q1,security,usd,101,20.81,0.203524
49082,2024-Q1,security,usd,33,2.52,0.241225
49083,2024-Q1,cash,eur,5,8.95,0.184296
49084,2024-Q1,cash,usd,60,14.77,0.171069
49085,2024-Q1,security,usd,14,4.59,0.255753
49086,2024-Q1,loan,eur,53,6.5,0.284333
49087,2024-Q1,interbank,usd,66,19.09,0.166445
49088,2024-Q1,cash,eur,57,0.82,0.24047
49089,2024-Q1,security,usd,63,21.44,0.176666
49090,2024-Q1,loan,uzs,69,18.83,0.223012
49091,2024-Q1,cash,usd,20,7.79,0.195971
49092,2024-Q1,loan,eur,82,8.33,0.267798
49093,2024-Q1,cash,usd,81,5.84,0.220689
49094,2024-Q1,loan,usd,18,0.18,0.295652
49095,2024-Q1,security,uzs,53,16.96,0.187167
49096,2024-Q1,cash,eur,35,19.1,0.130355
49097,2024-Q1,loan,eur,48,4.4,0.281831
49098,2024-Q1,interbank,eur,93,9.56,0.229271
49099,2024-Q1,loan,uzs,72,10.9,0.264788
49100,2024-Q1,interbank,uzs,109,2.14,0.271805
49101,2024-Q1,loan,usd,69,6.96,0.287094
49102,2024-Q1,security,eur,6,6.95,0.221749
49103,2024-Q1,loan,uzs,86,20.57,0.223896
49104,2024-Q1,interbank,eur,9,2.55,0.229579
49105,2024-Q1,cash,uzs,42,5.68,0.217035
49106,2024-Q1,loan,uzs,113,10.9,0.290225
49107,2024-Q1,interbank,uzs,119,3.33,0.262117
49108,2024-Q1,cash,uzs,18,4.86,0.204369
49109,2024-Q1,cash,usd,119,22.92,0.147505
49110,2024-Q1,interbank,uzs,118,20.84,0.188683
49111,2024-Q1,interbank,usd,106,3.07,0.303322
49112,2024-Q1,security,eur,100,6.53,0.273584
49113,2024-Q1,cash,usd,10,20.88,0.129707
49114,2024-Q1,security,usd,15,8.42,0.220117
49115,2024-Q1,interbank,eur,74,10.6,0.215001
49116,2024-Q1,cash,uzs,13,4.38,0.19357
49117,2024-Q1,cash,uzs,31,13.13,0.174515
49118,2024-Q1,interbank,eur,118,3.48,0.267558
49119,2024-Q1,cash,usd,110,12.57,0.177894
49120,2024-Q1,interbank,eur,31,22.05,0.142912
49121,2024-Q1,security,uzs,65,11.45,0.241777
49122,2024-Q1,cash,uzs,65,19.71,0.150997
49123,2024-Q1,cash,uzs,32,13.78,0.147183
49124,2024-Q1,cash,eur,29,8.81,0.168116
49125,2024-Q1,security,uzs,53,22.61,0.163909
49126,2024-Q1,loan,eur,73,23.92,0.186068
49127,2024-Q1,cash,uzs,97,7.81,0.204365
49128,2024-Q1,cash,uzs,101,23.73,0.131435
49129,2024-Q1,loan,usd,3,23.62,0.168533
49130,2024-Q1,cash,eur,79,7.65,0.205918
49131,2024-Q1,security,usd,74,10.94,0.241811
49132,2024-Q1,cash,usd,6,0.98,0.225865
49133,2024-Q1,cash,eur,101,0.39,0.245642
49134,2024-Q1,interbank,usd,72,3.8,0.250472
49135,2024-Q1,loan,uzs,87,6.44,0.288283
49136,2024-Q1,loan,usd,80,21.4,0.176791
49137,2024-Q1,cash,uzs,41,7.86,0.206476
49138,2024-Q1,interbank,eur,25,17.21,0.169777
49139,2024-Q1,security,usd,46,22.72,0.161173
49140,2024-Q1,interbank,eur,92,12.63,0.214655
49141,2024-Q1,security,uzs,77,20.15,0.182714
49142,2024-Q1,loan,usd,76,9.98,0.266488
49143,2024-Q1,cash,usd,16,6.13,0.193489
49144,2024-Q1,cash,eur,2,18.54,0.119153
49145,2024-Q1,security,eur,81,15.44,0.223469
49146,2024-Q1,interbank,eur,115,15.87,0.225272
49147,2024-Q1,cash,eur,44,7.92,0.213386
49148,2024-Q1,loan,uzs,54,11.91,0.243897
49149,2024-Q1,security,eur,115,9.36,0.268662
49150,2024-Q1,security,eur,28,21.68,0.162534
49151,2024-Q1,loan,usd,63,22.36,0.19507
49152,2024-Q1,interbank,usd,11,2.72,0.224058
49153,2024-Q1,cash,eur,32,17.0,0.148338
49154,2024-Q1,loan,usd,45,6.3,0.27753
49155,2024-Q1,loan,usd,83,17.16,0.228197
49156,2024-Q1,interbank,uzs,37,6.14,0.249878
49157,2024-Q1,cash,usd,56,10.68,0.196542
49158,2024-Q1,security,uzs,36,9.84,0.24433
49159,2024-Q1,security,eur,17,19.6,0.160426
49160,2024-Q1,interbank,eur,96,8.45,0.240811
